"GAME_DATE","GAME_CODE","TEAM","PLAYER","GAME_PLAYED","MINUTES_PLAYED","FIELD_GOALS_MADE","FIELD_GOALS_ATT","FREE_THROWS_MADE","FREE_THROWS_ATT","TOTAL_POINTS","OFFENSIVE_REBOUNDS","DEFENSIVE_REBOUNDS","REBOUNDS","ASSISTS","PERSONAL_FOULS","DISQUALIFICATIONS","STEALS","TURNOVERS","BLOCKED_SHOTS","THREE_POINT_MADE","THREE_POINT_ATT","PLUS_MINUS"
14-DEC-15,1571192,"Houston Rockets","Marcus Thornton",1,21,4,8,2,2,13,0,1,1,2,3,0,0,1,0,3,4,-23
14-DEC-15,1571192,"Houston Rockets","Corey Brewer",1,16,1,4,2,2,5,0,1,1,1,1,0,2,1,0,1,3,-10
14-DEC-15,1571192,"Houston Rockets","Ty Lawson",1,13,1,5,0,0,2,0,0,0,2,0,0,0,0,0,0,3,-22
14-DEC-15,1571192,"Houston Rockets","Terrence Jones",1,13,0,3,0,0,0,1,1,2,1,1,0,1,0,0,0,0,-9
14-DEC-15,1571192,"Houston Rockets","Jason Terry",1,13,1,3,0,0,2,0,3,3,0,1,0,1,0,0,0,2,4
14-DEC-15,1571192,"Houston Rockets","Clint Capela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571192,"Houston Rockets","Montrezl Harrell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571192,"Houston Rockets","Sam Dekker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571192,"Houston Rockets","K.J. McDaniels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571030,"Indiana Pacers","George Hill",1,35,3,6,0,0,6,0,1,1,3,1,0,1,1,2,0,1,5
14-DEC-15,1571030,"Indiana Pacers","Jordan Hill",1,31,8,16,4,5,20,4,9,13,1,4,0,1,2,0,0,0,27
14-DEC-15,1571030,"Indiana Pacers","Lavoy Allen",1,30,3,6,2,2,8,5,5,10,4,0,0,0,2,0,0,0,38
14-DEC-15,1571030,"Indiana Pacers","Monta Ellis",1,30,7,15,3,3,18,0,2,2,1,1,0,3,3,0,1,4,-3
14-DEC-15,1571030,"Indiana Pacers","Rodney Stuckey",1,27,5,9,0,0,10,1,3,4,2,1,0,1,1,0,0,0,42
14-DEC-15,1571030,"Indiana Pacers","Paul George",1,24,5,13,2,2,16,0,3,3,3,5,0,1,4,0,4,8,8
14-DEC-15,1571030,"Indiana Pacers","C.J. Miles",1,23,6,7,0,0,17,0,4,4,0,2,0,1,0,1,5,5,-11
14-DEC-15,1571030,"Indiana Pacers","Chase Budinger",1,18,1,6,3,4,5,0,4,4,0,0,0,0,0,0,0,3,5
14-DEC-15,1571030,"Indiana Pacers","Ian Mahinmi",1,14,1,5,0,0,2,0,2,2,0,4,0,0,0,0,0,0,-7
14-DEC-15,1571030,"Indiana Pacers","Glenn Robinson III",1,3,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,-9
14-DEC-15,1571030,"Indiana Pacers","Solomon Hill",1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-9
14-DEC-15,1571030,"Indiana Pacers","Joe Young",1,2,1,1,0,0,2,0,0,0,0,2,0,0,1,0,0,0,-6
14-DEC-15,1571030,"Indiana Pacers","Myles Turner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571030,"Indiana Pacers","Rakeem Christmas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571030,"Indiana Pacers","Shayne Whittington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570453,"Philadelphia 76ers","Jahlil Okafor",1,34,9,17,4,4,22,3,5,8,1,2,0,1,2,1,0,1,-11
14-DEC-15,1570453,"Philadelphia 76ers","Isaiah Canaan",1,30,1,5,1,1,4,0,1,1,3,2,0,0,1,0,1,3,2
14-DEC-15,1570453,"Philadelphia 76ers","Jerami Grant",1,28,2,8,2,4,6,2,4,6,3,1,0,1,1,5,0,0,-28
14-DEC-15,1570453,"Philadelphia 76ers","Hollis Thompson",1,27,2,5,0,0,5,0,1,1,4,3,0,0,0,0,1,2,-1
14-DEC-15,1570453,"Philadelphia 76ers","Robert Covington",1,26,6,16,0,0,15,2,4,6,1,0,0,0,2,2,3,11,-26
14-DEC-15,1570453,"Philadelphia 76ers","T.J. McConnell",1,22,3,11,0,0,7,1,5,6,3,1,0,1,1,0,1,2,3
14-DEC-15,1570453,"Philadelphia 76ers","Nik Stauskas",1,20,2,5,0,0,5,0,1,1,1,4,0,1,2,0,1,4,-31
14-DEC-15,1570453,"Philadelphia 76ers","Tony Wroten",1,18,4,11,2,4,12,0,3,3,0,0,0,1,2,0,2,4,-11
14-DEC-15,1570453,"Philadelphia 76ers","Jakarr Sampson",1,15,4,6,0,0,9,0,1,1,0,0,0,0,0,0,1,2,3
14-DEC-15,1570453,"Philadelphia 76ers","Richaun Holmes",1,14,2,3,0,0,4,1,0,1,3,4,0,0,0,0,0,0,-3
14-DEC-15,1570453,"Philadelphia 76ers","Christian Wood",1,8,3,5,0,0,7,0,2,2,0,0,0,1,0,0,1,2,8
14-DEC-15,1570453,"Philadelphia 76ers","Joel Embiid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570453,"Philadelphia 76ers","Nerlens Noel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570453,"Philadelphia 76ers","Carl Landry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570453,"Philadelphia 76ers","Kendall Marshall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571596,"Portland Trail Blazers","Damian Lillard",1,35,8,16,11,12,30,0,3,3,3,2,0,1,2,0,3,7,3
14-DEC-15,1571596,"Portland Trail Blazers","C.J. McCollum",1,32,5,14,3,5,16,1,1,2,6,2,0,1,3,1,3,6,0
14-DEC-15,1571596,"Portland Trail Blazers","Mason Plumlee",1,30,5,10,5,6,15,5,8,13,6,4,0,0,4,2,0,0,2
14-DEC-15,1571596,"Portland Trail Blazers","Allen Crabbe",1,29,2,9,2,2,7,0,5,5,5,4,0,2,1,0,1,7,-4
14-DEC-15,1571596,"Portland Trail Blazers","Al-Farouq Aminu",1,28,4,9,0,0,10,1,8,9,1,0,0,0,1,1,2,4,2
14-DEC-15,1571596,"Portland Trail Blazers","Gerald Henderson",1,21,7,10,1,1,19,0,2,2,0,1,0,0,0,0,4,5,5
14-DEC-15,1571596,"Portland Trail Blazers","Ed Davis",1,19,2,2,0,2,4,0,6,6,0,2,0,2,0,0,0,0,5
14-DEC-15,1571596,"Portland Trail Blazers","Noah Vonleh",1,17,1,5,0,0,2,2,3,5,1,3,0,1,0,1,0,0,2
14-DEC-15,1571596,"Portland Trail Blazers","Meyers Leonard",1,17,1,5,0,1,2,1,3,4,4,1,0,0,2,0,0,3,0
14-DEC-15,1571596,"Portland Trail Blazers","Maurice Harkless",1,7,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,3
14-DEC-15,1571596,"Portland Trail Blazers","Tim Frazier",1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2
14-DEC-15,1571596,"Portland Trail Blazers","Pat Connaughton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571596,"Portland Trail Blazers","Chris Kaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571596,"Portland Trail Blazers","Cliff Alexander",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571596,"Portland Trail Blazers","Luis Montero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Washington Wizards","Gary Neal",1,31,9,14,3,5,24,1,1,2,0,1,0,1,0,0,3,4,-5
14-DEC-15,1570858,"Washington Wizards","John Wall",1,28,2,11,0,0,6,0,2,2,9,0,0,0,4,0,2,7,-17
14-DEC-15,1570858,"Washington Wizards","Jared Dudley",1,27,6,10,0,2,14,2,4,6,1,1,0,1,1,0,2,3,-17
14-DEC-15,1570858,"Washington Wizards","Otto Porter",1,27,1,8,0,0,2,0,3,3,4,1,0,1,0,0,0,1,-16
14-DEC-15,1570858,"Washington Wizards","Ramon Sessions",1,26,5,8,4,5,14,0,1,1,3,0,0,1,3,0,0,1,-3
14-DEC-15,1570858,"Washington Wizards","Marcin Gortat",1,26,4,11,2,4,10,3,6,9,0,1,0,2,3,0,0,0,-15
14-DEC-15,1570858,"Washington Wizards","DeJuan Blair",1,22,3,5,0,0,6,1,3,4,1,5,0,1,0,1,0,0,-2
14-DEC-15,1570858,"Washington Wizards","Kris Humphries",1,18,2,7,1,2,5,3,2,5,2,2,0,0,0,1,0,2,2
14-DEC-15,1570858,"Washington Wizards","Garrett Temple",1,17,2,5,2,2,6,0,0,0,1,0,0,0,2,1,0,3,-12
14-DEC-15,1570858,"Washington Wizards","Kelly Oubre Jr.",1,17,3,7,0,0,8,0,4,4,1,2,0,2,1,0,2,3,0
14-DEC-15,1570858,"Washington Wizards","Bradley Beal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Washington Wizards","Ryan Hollins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Washington Wizards","Alan Anderson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Washington Wizards","Nene Hilario",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Washington Wizards","Drew Gooden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571030,"Toronto Raptors","DeMar DeRozan",1,38,7,18,4,5,20,0,5,5,2,2,0,2,2,1,2,4,-11
14-DEC-15,1571030,"Toronto Raptors","Kyle Lowry",1,34,7,14,4,4,20,0,2,2,4,5,0,1,5,0,2,5,-10
14-DEC-15,1571030,"Toronto Raptors","Bismack Biyombo",1,31,1,3,7,8,9,5,8,13,0,3,0,1,3,2,0,0,-6
14-DEC-15,1571030,"Toronto Raptors","Terrence Ross",1,31,4,11,0,0,10,1,3,4,1,0,0,1,0,1,2,6,-6
14-DEC-15,1571030,"Toronto Raptors","Cory Joseph",1,28,0,6,3,4,3,2,1,3,0,3,0,0,3,0,0,1,-10
14-DEC-15,1571030,"Toronto Raptors","Patrick Patterson",1,23,3,6,0,0,9,0,5,5,0,1,0,1,3,0,3,6,-29
14-DEC-15,1571030,"Toronto Raptors","James Johnson",1,19,2,5,4,4,8,1,0,1,2,1,0,0,0,1,0,2,-7
14-DEC-15,1571030,"Toronto Raptors","Luis Scola",1,18,2,7,0,0,4,1,4,5,0,1,0,2,0,0,0,0,-12
14-DEC-15,1571030,"Toronto Raptors","Lucas Nogueira",1,8,0,0,0,0,0,1,0,1,0,3,0,0,2,1,0,0,-5
14-DEC-15,1571030,"Toronto Raptors","Norman Powell",1,7,2,5,0,1,5,2,1,3,1,2,0,1,0,0,1,2,7
14-DEC-15,1571030,"Toronto Raptors","Anthony Bennett",1,3,1,4,0,0,2,2,1,3,0,0,0,0,0,0,0,2,9
14-DEC-15,1571030,"Toronto Raptors","DeMarre Carroll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571030,"Toronto Raptors","Jonas Valanciunas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571030,"Toronto Raptors","Bruno Caboclo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571030,"Toronto Raptors","Delon Wright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Memphis Grizzlies","Jeff Green",1,40,6,12,3,4,15,2,4,6,4,3,0,1,3,1,0,1,12
14-DEC-15,1570858,"Memphis Grizzlies","Courtney Lee",1,39,6,11,0,0,15,0,3,3,0,3,0,0,0,0,3,4,17
14-DEC-15,1570858,"Memphis Grizzlies","Marc Gasol",1,39,9,17,6,6,24,1,11,12,6,4,0,1,3,3,0,0,16
14-DEC-15,1570858,"Memphis Grizzlies","Mike Conley",1,37,7,14,2,2,18,1,3,4,11,1,0,2,2,0,2,4,16
14-DEC-15,1570858,"Memphis Grizzlies","Matt Barnes",1,33,7,9,2,2,20,1,5,6,2,3,0,2,4,1,4,5,22
14-DEC-15,1570858,"Memphis Grizzlies","Zach Randolph",1,21,4,7,0,0,8,1,3,4,1,2,0,1,2,0,0,0,8
14-DEC-15,1570858,"Memphis Grizzlies","Mario Chalmers",1,19,5,6,1,1,12,0,1,1,1,2,0,1,1,0,1,1,4
14-DEC-15,1570858,"Memphis Grizzlies","JaMychal Green",1,11,0,2,0,0,0,0,3,3,0,0,0,0,2,0,0,0,-7
14-DEC-15,1570858,"Memphis Grizzlies","Russ Smith",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3
14-DEC-15,1570858,"Memphis Grizzlies","Vince Carter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Memphis Grizzlies","Tony Allen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Memphis Grizzlies","Jarell Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Memphis Grizzlies","Brandan Wright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Memphis Grizzlies","James Ennis III",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570858,"Memphis Grizzlies","Jordan Adams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Dallas Mavericks","Deron Williams",1,35,8,16,0,0,18,0,4,4,3,2,0,1,5,0,2,6,15
14-DEC-15,1571549,"Dallas Mavericks","Raymond Felton",1,34,6,11,2,2,17,0,4,4,4,3,0,2,2,0,3,7,-5
14-DEC-15,1571549,"Dallas Mavericks","Wesley Matthews",1,32,5,13,0,0,13,0,5,5,1,3,0,0,1,0,3,9,10
14-DEC-15,1571549,"Dallas Mavericks","Dirk Nowitzki",1,29,5,10,4,5,14,1,6,7,4,4,0,0,2,0,0,1,4
14-DEC-15,1571549,"Dallas Mavericks","Chandler Parsons",1,28,5,10,5,5,17,0,2,2,2,2,0,0,1,1,2,5,12
14-DEC-15,1571549,"Dallas Mavericks","Zaza Pachulia",1,28,2,3,0,0,4,4,8,12,0,2,0,3,5,0,0,0,12
14-DEC-15,1571549,"Dallas Mavericks","Devin Harris",1,23,5,8,0,2,12,0,1,1,2,3,0,6,0,0,2,3,1
14-DEC-15,1571549,"Dallas Mavericks","Dwight Powell",1,16,2,2,4,5,8,0,6,6,0,3,0,0,0,0,0,0,4
14-DEC-15,1571549,"Dallas Mavericks","J.J. Barea",1,14,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,1,-3
14-DEC-15,1571549,"Dallas Mavericks","Jeremy Evans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Dallas Mavericks","Charlie Villanueva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Dallas Mavericks","JaVale McGee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Dallas Mavericks","Justin Anderson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Dallas Mavericks","Salah Mejri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Dallas Mavericks","John Jenkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Detroit Pistons","Kentavious Caldwell-Pope",1,45,6,17,5,7,19,0,3,3,2,5,0,1,1,0,2,8,3
14-DEC-15,1571183,"Detroit Pistons","Marcus Morris",1,42,3,10,0,0,6,0,4,4,2,3,0,2,1,0,0,1,-10
14-DEC-15,1571183,"Detroit Pistons","Andre Drummond",1,40,8,17,4,8,20,4,11,15,1,3,0,3,5,0,0,0,-9
14-DEC-15,1571183,"Detroit Pistons","Reggie Jackson",1,39,9,18,14,16,34,5,6,11,7,3,0,1,4,0,2,2,-8
14-DEC-15,1571183,"Detroit Pistons","Anthony Tolliver",1,33,1,5,0,0,3,0,6,6,1,2,0,0,1,0,1,4,10
14-DEC-15,1571183,"Detroit Pistons","Ersan Ilyasova",1,20,3,8,0,0,6,2,1,3,1,1,0,1,0,0,0,2,-12
14-DEC-15,1571183,"Detroit Pistons","Stanley Johnson",1,19,0,5,0,0,0,0,4,4,1,0,0,0,1,0,0,0,3
14-DEC-15,1571183,"Detroit Pistons","Steve Blake",1,14,2,3,0,0,5,0,2,2,0,2,0,0,3,0,1,2,6
14-DEC-15,1571183,"Detroit Pistons","Aron Baynes",1,13,5,6,0,0,10,4,2,6,2,2,0,0,2,0,0,0,7
14-DEC-15,1571183,"Detroit Pistons","Darrun Hilliard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Detroit Pistons","Jodie Meeks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Detroit Pistons","Spencer Dinwiddie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Detroit Pistons","Brandon Jennings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Detroit Pistons","Joel Anthony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Detroit Pistons","Reggie Bullock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Los Angeles Clippers","Blake Griffin",1,43,15,30,4,6,34,0,5,5,7,2,0,0,2,0,0,0,11
14-DEC-15,1571183,"Los Angeles Clippers","DeAndre Jordan",1,43,3,5,1,3,7,6,8,14,1,4,0,0,1,3,0,0,6
14-DEC-15,1571183,"Los Angeles Clippers","Chris Paul",1,38,6,16,1,1,13,1,4,5,12,5,0,2,3,0,0,2,13
14-DEC-15,1571183,"Los Angeles Clippers","J.J. Redick",1,32,10,17,0,0,24,0,3,3,3,2,0,0,2,0,4,8,12
14-DEC-15,1571183,"Los Angeles Clippers","Wesley Johnson",1,30,2,6,0,0,5,1,3,4,0,3,0,3,1,0,1,3,-10
14-DEC-15,1571183,"Los Angeles Clippers","Jamal Crawford",1,26,5,8,3,3,14,0,2,2,4,0,0,1,1,0,1,3,-3
14-DEC-15,1571183,"Los Angeles Clippers","Luc Richard Mbah a Moute",1,18,1,2,0,0,2,1,3,4,0,0,0,1,0,0,0,0,5
14-DEC-15,1571183,"Los Angeles Clippers","Austin Rivers",1,15,1,5,0,0,2,0,0,0,0,2,0,0,0,1,0,2,-11
14-DEC-15,1571183,"Los Angeles Clippers","Paul Pierce",1,11,0,2,2,2,2,0,1,1,0,2,0,1,0,0,0,1,-4
14-DEC-15,1571183,"Los Angeles Clippers","Josh Smith",1,9,1,6,0,0,2,1,0,1,2,2,0,1,0,0,0,0,-9
14-DEC-15,1571183,"Los Angeles Clippers","C.J. Wilcox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Los Angeles Clippers","Lance Stephenson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Los Angeles Clippers","Pablo Prigioni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Los Angeles Clippers","Branden Dawson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571183,"Los Angeles Clippers","Cole Aldrich",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570818,"Brooklyn Nets","Thaddeus Young",1,34,5,11,0,0,10,2,9,11,2,3,0,1,1,0,0,1,-21
14-DEC-15,1570818,"Brooklyn Nets","Bojan Bogdanovic",1,34,4,8,0,0,10,0,0,0,1,2,0,0,3,0,2,5,-16
14-DEC-15,1570818,"Brooklyn Nets","Brook Lopez",1,32,4,15,3,4,11,2,4,6,0,2,0,0,1,0,0,0,-12
14-DEC-15,1570818,"Brooklyn Nets","Jarrett Jack",1,26,5,9,4,5,15,0,5,5,7,1,0,0,3,0,1,3,-14
14-DEC-15,1570818,"Brooklyn Nets","Joe Johnson",1,26,2,8,0,0,6,1,2,3,5,3,0,0,2,0,2,4,-16
14-DEC-15,1570818,"Brooklyn Nets","Andrea Bargnani",1,20,5,8,2,3,12,0,3,3,0,1,0,0,2,0,0,0,-12
14-DEC-15,1570818,"Brooklyn Nets","Wayne Ellington",1,20,3,8,3,3,11,1,0,1,0,0,0,1,1,0,2,4,-3
14-DEC-15,1570818,"Brooklyn Nets","Shane Larkin",1,19,1,5,0,0,2,1,3,4,6,5,0,1,1,0,0,1,-13
14-DEC-15,1570818,"Brooklyn Nets","Markel Brown",1,10,1,2,1,1,3,0,0,0,0,2,0,1,0,0,0,1,-7
14-DEC-15,1570818,"Brooklyn Nets","Willie Reed",1,5,1,4,0,0,2,2,2,4,0,0,0,0,0,0,0,0,-1
14-DEC-15,1570818,"Brooklyn Nets","Donald Sloan",1,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
14-DEC-15,1570818,"Brooklyn Nets","Sergey Karasev",1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14-DEC-15,1570818,"Brooklyn Nets","Thomas Robinson",1,4,0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0
14-DEC-15,1570818,"Brooklyn Nets","Chris McCullough",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570818,"Brooklyn Nets","Rondae Hollis-Jefferson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570818,"Orlando Magic","Elfrid Payton",1,30,6,11,4,6,17,2,3,5,5,1,0,2,2,0,1,1,16
14-DEC-15,1570818,"Orlando Magic","Nikola Vucevic",1,28,8,13,2,2,18,2,4,6,4,3,0,0,1,1,0,0,14
14-DEC-15,1570818,"Orlando Magic","Tobias Harris",1,26,7,11,0,1,15,0,9,9,3,0,0,0,0,0,1,4,15
14-DEC-15,1570818,"Orlando Magic","Andrew Nicholson",1,25,6,9,1,2,15,0,3,3,0,2,0,2,2,0,2,5,5
14-DEC-15,1570818,"Orlando Magic","Evan Fournier",1,24,1,6,0,0,3,1,0,1,2,1,0,0,1,0,1,4,15
14-DEC-15,1570818,"Orlando Magic","Channing Frye",1,23,4,6,0,0,11,0,4,4,5,1,0,2,0,0,3,5,18
14-DEC-15,1570818,"Orlando Magic","Aaron Gordon",1,22,1,3,2,3,4,1,4,5,0,2,0,0,3,0,0,0,8
14-DEC-15,1570818,"Orlando Magic","Victor Oladipo",1,20,2,3,5,6,10,0,2,2,2,4,0,3,1,1,1,2,8
14-DEC-15,1570818,"Orlando Magic","Mario Hezonja",1,18,4,5,0,0,8,1,2,3,1,1,0,1,2,0,0,0,7
14-DEC-15,1570818,"Orlando Magic","Jason Smith",1,16,2,7,0,0,4,0,3,3,0,2,0,0,2,0,0,0,9
14-DEC-15,1570818,"Orlando Magic","Dewayne Dedmon",1,4,0,1,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0
14-DEC-15,1570818,"Orlando Magic","Shabazz Napier",1,4,0,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0
14-DEC-15,1570818,"Orlando Magic","C.J. Watson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570818,"Orlando Magic","Devyn Marble",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Phoenix Suns","Eric Bledsoe",1,37,7,17,6,7,23,0,5,5,7,3,0,3,2,2,3,8,7
14-DEC-15,1571549,"Phoenix Suns","Jon Leuer",1,33,5,11,4,4,15,4,9,13,3,4,0,1,2,0,1,3,12
14-DEC-15,1571549,"Phoenix Suns","Brandon Knight",1,31,5,11,0,0,12,1,3,4,3,1,0,1,2,0,2,4,-19
14-DEC-15,1571549,"Phoenix Suns","P.J. Tucker",1,24,3,9,0,0,6,3,3,6,3,2,0,1,1,0,0,3,-18
14-DEC-15,1571549,"Phoenix Suns","Alex Len",1,21,1,7,0,0,2,1,3,4,0,3,0,1,3,1,0,0,0
14-DEC-15,1571549,"Phoenix Suns","T.J. Warren",1,19,3,5,4,5,10,1,1,2,0,2,0,1,0,1,0,0,8
14-DEC-15,1571549,"Phoenix Suns","Ronnie Price",1,17,2,4,0,0,5,0,1,1,0,2,0,0,0,0,1,1,-20
14-DEC-15,1571549,"Phoenix Suns","Mirza Teletovic",1,15,0,5,0,0,0,0,4,4,0,1,0,0,1,0,0,3,-22
14-DEC-15,1571549,"Phoenix Suns","Tyson Chandler",1,14,2,3,2,2,6,2,1,3,0,1,0,0,1,1,0,0,-17
14-DEC-15,1571549,"Phoenix Suns","Sonny Weems",1,13,2,3,3,4,9,0,0,0,1,3,0,0,2,0,2,2,7
14-DEC-15,1571549,"Phoenix Suns","Archie Goodwin",1,11,3,4,0,5,6,0,4,4,1,1,0,1,1,0,0,1,12
14-DEC-15,1571549,"Phoenix Suns","Devin Booker",1,5,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
14-DEC-15,1571549,"Phoenix Suns","Cory Jefferson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Phoenix Suns","Bryce Cotton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1571549,"Phoenix Suns","Markieff Morris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-DEC-15,1570592,"San Antonio Spurs","Kawhi Leonard",1,25,7,10,6,6,22,0,7,7,2,1,0,2,0,0,2,3,36
14-DEC-15,1570592,"San Antonio Spurs","LaMarcus Aldridge",1,24,6,10,6,6,18,2,6,8,0,1,0,0,1,0,0,0,29
14-DEC-15,1570592,"San Antonio Spurs","Jonathon Simmons",1,23,3,12,0,0,7,0,4,4,4,1,0,2,1,0,1,4,2
14-DEC-15,1570592,"San Antonio Spurs","Tony Parker",1,21,7,9,3,3,18,0,1,1,5,1,0,1,0,0,1,2,29
14-DEC-15,1570592,"San Antonio Spurs","Boris Diaw",1,20,2,3,0,0,4,0,2,2,1,0,0,0,0,1,0,0,1
14-DEC-15,1570592,"San Antonio Spurs","Danny Green",1,20,2,5,0,0,4,1,6,7,5,2,0,0,0,0,0,3,42
14-DEC-15,1570592,"San Antonio Spurs","Matt Bonner",1,18,4,5,0,0,10,1,4,5,0,1,0,0,0,0,2,3,-1
14-DEC-15,1570592,"San Antonio Spurs","Tim Duncan",1,18,2,2,1,1,5,1,4,5,1,2,0,0,2,0,0,0,32
14-DEC-15,1570592,"San Antonio Spurs","Kyle Anderson",1,17,2,3,2,2,6,0,1,1,1,2,0,0,1,0,0,0,-2
